,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
180,1656547200000,20123.0,20179.08,18626.0,19942.21,93846.64806,1656633599999,1808994369.03144390,1438163,45447.98482000,876020577.34959570,0,2022-06-30
181,1656633600000,19942.21,20918.35,18975.0,19279.8,111844.59494,1656719999999,2197016369.96952880,1668363,56417.61783000,1108492421.95652620,0,2022-07-01
182,1656720000000,19279.8,19467.39,18977.01,19252.81,46180.3021,1656806399999,888415536.87306640,833508,23693.90779000,455851305.37637550,0,2022-07-02
183,1656806400000,19252.82,19647.63,18781.0,19315.83,51087.46631,1656892799999,980255891.39525530,880786,25361.96292000,486752875.43699910,0,2022-07-03
184,1656892800000,19315.83,20354.01,19055.31,20236.71,74814.04601,1656979199999,1470987695.52158190,1282843,38543.72441000,758241531.98802060,0,2022-07-04
185,1656979200000,20236.71,20750.0,19304.4,20175.83,96041.13756,1657065599999,1919950110.16743050,1612273,48358.47507000,967109793.38447560,0,2022-07-05
186,1657065600000,20175.84,20675.22,19761.25,20564.51,82439.5808,1657151999999,1665481948.00963180,1472221,41580.73433000,840150579.64268600,0,2022-07-06
187,1657152000000,20564.51,21838.1,20251.68,21624.98,85014.58261,1657238399999,1783224085.72367990,1653722,42731.53720000,896703207.21045650,0,2022-07-07
188,1657238400000,21624.99,22527.37,21189.26,21594.75,403081.57349,1657324799999,8781330156.61243140,4358216,201798.10144000,4396546053.03190870,0,2022-07-08
189,1657324800000,21594.75,21980.0,21322.12,21591.83,178417.84468,1657411199999,3857190523.49427170,3524386,89418.01811000,1933132016.30472580,0,2022-07-09
190,1657411200000,21592.15,21607.65,20655.0,20862.47,192188.21556,1657497599999,4062794310.27203430,3434401,95376.75351000,2016291891.37436950,0,2022-07-10
191,1657497600000,20861.11,20868.48,19875.23,19963.61,137535.40724,1657583999999,2813718031.10934280,3232941,66869.47065000,1368289522.98482320,0,2022-07-11
192,1657584000000,19963.61,20059.42,19240.0,19328.75,139506.45862,1657670399999,2754215439.33247770,3626399,67681.11612000,1336338002.70049880,0,2022-07-12
193,1657670400000,19331.28,20366.61,18910.94,20234.87,209250.24888,1657756799999,4096306063.80193500,4789109,103667.13511000,2029863027.17871820,0,2022-07-13
194,1657756800000,20234.87,20900.0,19616.07,20588.84,174809.21696,1657843199999,3526210098.28504420,4576355,87993.05801000,1775442258.40924360,0,2022-07-14
195,1657843200000,20588.84,21200.0,20382.29,20830.04,143343.3049,1657929599999,2984339734.35327030,4411375,71354.94910000,1485929119.42764470,0,2022-07-15
196,1657929600000,20830.04,21588.94,20478.61,21195.6,121011.67393,1658015999999,2539616922.79860840,3723401,61225.46264000,1285100231.95578820,0,2022-07-16
197,1658016000000,21195.6,21684.54,20750.01,20798.16,118229.4525,1658102399999,2511251392.57652560,4261057,59550.95291000,1265042502.46182760,0,2022-07-17
198,1658102400000,20799.58,22777.63,20762.45,22432.58,239942.73132,1658188799999,5263396811.53925570,6564387,122398.31862000,2685273104.29557660,0,2022-07-18
199,1658188800000,22432.58,23800.0,21579.54,23396.62,263770.76574,1658275199999,5954419902.22192750,6488375,132874.43405000,2999605957.30395060,0,2022-07-19
200,1658275200000,23398.48,24276.74,22906.19,23223.3,238762.17094,1658361599999,5631801151.22037560,6364038,119820.55352000,2826789486.16930980,0,2022-07-20
201,1658361600000,23223.3,23442.77,22341.46,23152.19,184817.68191,1658447999999,4232411759.39502510,4808194,92958.79400000,2128895623.65998300,0,2022-07-21
202,1658448000000,23152.19,23756.49,22500.0,22684.83,171598.43966,1658534399999,3981394766.22805780,4745582,85026.96828000,1973166657.88355060,0,2022-07-22
203,1658534400000,22684.83,23000.77,21934.57,22451.07,122137.77375,1658620799999,2745262660.67778180,3762227,61569.86415000,1383868861.28454700,0,2022-07-23
204,1658620800000,22448.58,23014.64,22257.15,22579.68,115189.67277,1658707199999,2610817967.16393870,3671238,58086.99433000,1316724597.44331480,0,2022-07-24
205,1658707200000,22577.13,22666.0,21250.0,21310.9,180344.76643,1658793599999,3954002948.54725850,4807238,88021.94560000,1930051719.27319220,0,2022-07-25
206,1658793600000,21310.9,21347.82,20706.5,21254.67,177817.24326,1658879999999,3738774849.35771120,4545385,87353.46040000,1836821500.49330420,0,2022-07-26
207,1658880000000,21254.67,23112.63,21042.53,22952.45,210971.19796,1658966399999,4614909656.69578570,5475738,106519.12743000,2330764840.64686740,0,2022-07-27
208,1658966400000,22954.31,23460.58,22582.13,23137.14,136990.13882,1659052799999,3152531606.05138290,3950296,68308.98199000,1572114324.25612270,0,2022-07-28
