,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
23,1516752000000,0.090938,0.09423,0.090338,0.093406,208910.962,1516838399999,19174.03490990,410643,100599.12600000,9236.60154920,0,2018-01-24
24,1516838400000,0.093499,0.095421,0.093,0.094292,126213.647,1516924799999,11905.95595628,233353,60565.92700000,5715.80663286,0,2018-01-25
25,1516924800000,0.094268,0.096933,0.09266,0.094828,173629.036,1517011199999,16476.66456653,343882,89893.09700000,8536.12146592,0,2018-01-26
26,1517011200000,0.094763,0.098,0.0945,0.097342,133169.039,1517097599999,12776.14498942,283840,60857.45800000,5838.74707338,0,2018-01-27
27,1517097600000,0.097433,0.105639,0.097105,0.105244,180711.078,1517183999999,18410.30170023,449131,84820.23400000,8631.03199125,0,2018-01-28
28,1517184000000,0.105244,0.10598,0.1033,0.10454,129263.33,1517270399999,13555.69704877,342462,59337.38400000,6224.15788597,0,2018-01-29
29,1517270400000,0.104632,0.108,0.103102,0.106081,130548.124,1517356799999,13833.75101086,320221,61968.15700000,6568.67913147,0,2018-01-30
30,1517356800000,0.106058,0.110879,0.105552,0.109451,99941.486,1517443199999,10818.76634117,221996,41948.57200000,4539.89166854,0,2018-01-31
31,1517443200000,0.109451,0.123799,0.109343,0.113185,234038.204,1517529599999,27033.34409299,620714,106382.73900000,12290.72929441,0,2018-02-01
32,1517529600000,0.113075,0.115,0.09688,0.1039,250334.442,1517615999999,26575.18037370,651394,116436.18700000,12377.04255676,0,2018-02-02
33,1517616000000,0.103976,0.1075,0.103,0.105516,118577.429,1517702399999,12486.47773993,422763,56075.24800000,5906.95062302,0,2018-02-03
34,1517702400000,0.105516,0.106,0.098753,0.10087,122975.365,1517788799999,12643.15648787,477254,56631.97500000,5825.15348554,0,2018-02-04
35,1517788800000,0.100869,0.103672,0.095632,0.100809,171027.107,1517875199999,17144.99763320,543694,82380.86300000,8260.84573973,0,2018-02-05
36,1517875200000,0.100787,0.102313,0.094431,0.101896,222283.824,1517961599999,21979.65141488,654283,101557.72400000,10042.66174973,0,2018-02-06
37,1517961600000,0.10177,0.102571,0.099045,0.099359,106109.231,1518047999999,10685.82498436,296719,51001.62500000,5139.19206542,0,2018-02-07
38,1518048000000,0.099311,0.100679,0.09885,0.100298,3008.81,1518049694651,300.18848364,12561,1478.18000000,147.68866787,0,2018-02-08
39,1518134400000,0.10013,0.101551,0.099129,0.101033,72149.947,1518220799999,7268.17093763,177640,33109.40900000,3336.64837283,0,2018-02-09
40,1518220800000,0.101029,0.101146,0.099203,0.099682,147532.975,1518307199999,14795.32519890,415256,70492.21900000,7071.55743675,0,2018-02-10
41,1518307200000,0.09971,0.101,0.0993,0.10036,126261.139,1518393599999,12665.64146662,366796,60988.89900000,6119.37415094,0,2018-02-11
42,1518393600000,0.100393,0.10055,0.097,0.097367,117166.987,1518479999999,11607.34088138,383374,54912.41600000,5441.20894747,0,2018-02-12
43,1518480000000,0.097361,0.0988,0.096912,0.098546,110413.962,1518566399999,10811.95651221,332335,51063.95400000,5000.23639983,0,2018-02-13
44,1518566400000,0.098558,0.098701,0.096,0.097253,136922.659,1518652799999,13371.01516157,451520,65017.94100000,6350.14628503,0,2018-02-14
45,1518652800000,0.097226,0.097389,0.091101,0.092399,155011.091,1518739199999,14638.73802687,513155,75709.34600000,7144.51610334,0,2018-02-15
46,1518739200000,0.092347,0.0945,0.09134,0.09236,126099.466,1518825599999,11714.03201728,428120,61465.32700000,5710.50389793,0,2018-02-16
47,1518825600000,0.092392,0.09302,0.087662,0.087817,122365.317,1518911999999,11027.45986921,436426,59291.56500000,5342.31546583,0,2018-02-17
48,1518912000000,0.08784,0.08939,0.086131,0.087699,128436.859,1518998399999,11271.47425432,425157,63784.88100000,5597.79442430,0,2018-02-18
49,1518998400000,0.08773,0.0886,0.083396,0.084157,105092.834,1519084799999,9082.02551779,358594,51420.04900000,4443.10434067,0,2018-02-19
50,1519084800000,0.084157,0.084265,0.070828,0.07882,122620.977,1519171199999,9920.59974006,339812,59241.46100000,4790.75623425,0,2018-02-20
51,1519171200000,0.078825,0.0815,0.078101,0.080118,116652.853,1519257599999,9348.03961482,340310,55257.52000000,4428.02196431,0,2018-02-21
52,1519257600000,0.080131,0.08186,0.07953,0.081643,89132.645,1519343999999,7184.08141146,260826,42997.37000000,3465.84288282,0,2018-02-22
53,1519344000000,0.081669,0.086338,0.081587,0.084126,119515.227,1519430399999,10079.33965230,337107,56905.93700000,4799.33573984,0,2018-02-23
54,1519430400000,0.084126,0.0866,0.081001,0.08604,74689.814,1519516799999,6323.82706739,309736,36989.56500000,3134.44366045,0,2018-02-24
55,1519516800000,0.085987,0.0886,0.085888,0.087861,75442.268,1519603199999,6581.21520761,281564,41784.63000000,3645.60256725,0,2018-02-25
56,1519603200000,0.087786,0.0898,0.0835,0.084057,116583.412,1519689599999,10139.78569249,375012,57034.69100000,4961.75430010,0,2018-02-26
57,1519689600000,0.084122,0.08589,0.081675,0.082335,106621.575,1519775999999,8863.70289658,366361,55463.27500000,4606.54274419,0,2018-02-27
58,1519776000000,0.082231,0.087777,0.08,0.082605,115440.244,1519862399999,9471.13676297,411812,56369.75900000,4627.46976411,0,2018-02-28
59,1519862400000,0.082674,0.082999,0.0793,0.079719,100437.224,1519948799999,8163.14611079,403731,50322.68400000,4088.18260114,0,2018-03-01
60,1519948800000,0.079719,0.079966,0.07612,0.077514,98530.768,1520035199999,7743.44759480,356006,45783.98800000,3599.31461308,0,2018-03-02
61,1520035200000,0.077553,0.077824,0.0745,0.074728,96773.177,1520121599999,7339.34220825,279512,47187.69900000,3577.82748142,0,2018-03-03
62,1520121600000,0.074728,0.07757,0.0746,0.07528,73555.511,1520207999999,5583.89136249,260347,36371.37000000,2761.09490955,0,2018-03-04
63,1520208000000,0.075279,0.075647,0.072525,0.07387,83623.981,1520294399999,6249.69649334,289495,42391.81100000,3169.34315034,0,2018-03-05
64,1520294400000,0.07387,0.076999,0.073811,0.075986,91742.199,1520380799999,6929.16914924,318218,42959.44400000,3245.61301713,0,2018-03-06
65,1520380800000,0.075986,0.07648,0.072469,0.0757,127108.493,1520467199999,9512.57352765,445291,59858.10800000,4482.91219486,0,2018-03-07
66,1520467200000,0.075776,0.077098,0.074502,0.075012,102259.478,1520553599999,7772.21180566,373466,53488.57100000,4066.50216337,0,2018-03-08
67,1520553600000,0.075014,0.078856,0.0745,0.078477,119032.428,1520639999999,9137.86451630,379251,57021.71900000,4381.15720048,0,2018-03-09
68,1520640000000,0.078477,0.079757,0.0772,0.0776,63323.38,1520726399999,4963.30779481,235408,28691.81700000,2249.97369619,0,2018-03-10
69,1520726400000,0.077659,0.079555,0.074892,0.075753,64978.434,1520812799999,5026.85884316,230092,31264.45600000,2420.33190085,0,2018-03-11
70,1520812800000,0.075672,0.076966,0.074321,0.076449,78594.872,1520899199999,5948.48957240,245277,36958.80400000,2798.80499711,0,2018-03-12
71,1520899200000,0.076446,0.077186,0.074846,0.075364,96071.93,1520985599999,7294.16614615,277662,46541.24100000,3534.76865553,0,2018-03-13
72,1520985600000,0.075364,0.07642,0.073356,0.074491,104892.315,1521071999999,7880.90783481,287716,53034.56300000,3985.10240423,0,2018-03-14
73,1521072000000,0.074491,0.075479,0.073,0.073866,116230.726,1521158399999,8623.72546322,345732,60622.53400000,4499.19398375,0,2018-03-15
74,1521158400000,0.073866,0.074589,0.071742,0.07248,102488.577,1521244799999,7511.94836521,255232,55275.25700000,4053.22982894,0,2018-03-16
75,1521244800000,0.072409,0.073556,0.069663,0.069907,83785.69,1521331199999,6058.99910317,191975,45502.73200000,3292.30371941,0,2018-03-17
76,1521331200000,0.069919,0.069997,0.0618,0.065641,169228.122,1521417599999,11131.87667037,385898,79858.50900000,5256.15967192,0,2018-03-18
77,1521417600000,0.065643,0.06673,0.063105,0.064725,135417.994,1521503999999,8753.71095959,366030,64948.26700000,4197.53567610,0,2018-03-19
78,1521504000000,0.064691,0.064933,0.061916,0.0626,129684.402,1521590399999,8185.79548779,324744,64195.55500000,4053.07404811,0,2018-03-20
79,1521590400000,0.062599,0.064887,0.06,0.06302,141417.035,1521676799999,8965.04902162,343625,71137.05000000,4509.37698898,0,2018-03-21
80,1521676800000,0.06295,0.063695,0.061,0.061949,115083.36,1521763199999,7168.60134038,298103,59319.15200000,3697.63015903,0,2018-03-22
81,1521763200000,0.061949,0.063,0.060064,0.061025,155855.588,1521849599999,9560.24641280,388507,81195.92600000,4983.75031033,0,2018-03-23
82,1521849600000,0.061027,0.061399,0.060103,0.06095,139742.754,1521935999999,8465.47775953,331205,70984.80500000,4301.50056581,0,2018-03-24
83,1521936000000,0.061004,0.062355,0.060531,0.061885,114629.827,1522022399999,7012.32465420,265941,58847.05200000,3600.65177912,0,2018-03-25
84,1522022400000,0.061885,0.062239,0.059245,0.059717,158118.009,1522108799999,9580.44912523,356288,76606.81500000,4644.10797823,0,2018-03-26
85,1522108800000,0.059664,0.060068,0.056564,0.057514,158615.101,1522195199999,9217.98626856,346249,78917.62100000,4587.67758720,0,2018-03-27
86,1522195200000,0.057513,0.057961,0.056003,0.056127,136333.95,1522281599999,7768.63787197,297255,70615.16700000,4024.09027076,0,2018-03-28
87,1522281600000,0.056157,0.056521,0.053998,0.054056,188208.269,1522367999999,10329.87809907,344024,91279.85600000,5010.37177772,0,2018-03-29
88,1522368000000,0.054056,0.057553,0.054056,0.057416,180794.305,1522454399999,10073.30693822,308677,91345.47300000,5090.36272487,0,2018-03-30
89,1522454400000,0.057417,0.058955,0.056386,0.056859,123898.88,1522540799999,7104.75755469,235118,62219.49600000,3567.14790338,0,2018-03-31
90,1522540800000,0.05686,0.057034,0.0551,0.055546,105613.346,1522627199999,5918.63043715,204059,54573.94200000,3060.07877834,0,2018-04-01
91,1522627200000,0.055545,0.0559,0.05429,0.054546,112104.723,1522713599999,6187.53649614,226885,56008.86800000,3092.56739642,0,2018-04-02
92,1522713600000,0.054502,0.056121,0.05381,0.05603,136273.013,1522799999999,7455.33838691,314429,66347.11600000,3630.43103324,0,2018-04-03
93,1522800000000,0.055987,0.056153,0.053672,0.055661,138939.686,1522886399999,7651.76045447,363489,70392.36800000,3879.36029720,0,2018-04-04
94,1522886400000,0.055661,0.05642,0.055384,0.056306,144766.609,1522972799999,8095.31306976,550153,73998.41600000,4139.59121388,0,2018-04-05
95,1522972800000,0.05629,0.056411,0.055354,0.055919,93952.55,1523059199999,5248.99755214,227245,47216.39500000,2638.66338689,0,2018-04-06
96,1523059200000,0.055862,0.0562,0.0551,0.055808,102662.476,1523145599999,5715.84234681,257893,53180.79600000,2962.04713639,0,2018-04-07
97,1523145600000,0.05581,0.057261,0.0555,0.05709,99750.968,1523231999999,5632.91715914,207536,50209.13500000,2835.74035240,0,2018-04-08
98,1523232000000,0.05709,0.060069,0.056991,0.058865,146710.201,1523318399999,8602.75848724,252340,73335.21200000,4300.99210231,0,2018-04-09
99,1523318400000,0.058867,0.0608,0.0584,0.060729,133299.655,1523404799999,7911.72314058,229369,64152.25500000,3807.35530106,0,2018-04-10
100,1523404800000,0.060785,0.062096,0.06024,0.061919,153230.662,1523491199999,9333.99514451,249314,79943.76100000,4870.45758057,0,2018-04-11
101,1523491200000,0.061919,0.06305,0.059288,0.062385,222972.337,1523577599999,13645.20274508,375340,106514.83200000,6519.08370375,0,2018-04-12
102,1523577600000,0.062455,0.064686,0.061802,0.062639,194683.665,1523663999999,12304.79817318,362688,91117.57300000,5757.49224639,0,2018-04-13
103,1523664000000,0.06264,0.063555,0.061636,0.062853,89889.134,1523750399999,5624.19512720,143519,48311.78200000,3024.19449199,0,2018-04-14
104,1523750400000,0.062791,0.063968,0.062261,0.063889,84977.727,1523836799999,5369.34040146,126650,45075.99500000,2849.73961308,0,2018-04-15
105,1523836800000,0.063957,0.064087,0.062901,0.063526,106019.238,1523923199999,6711.47348344,196250,53026.80200000,3357.88800450,0,2018-04-16
106,1523923200000,0.06346,0.0647,0.062874,0.06368,150612.957,1524009599999,9576.78265821,318962,67803.22200000,4310.72349450,0,2018-04-17
107,1524009600000,0.063682,0.064483,0.063261,0.064428,123125.213,1524095999999,7853.85941305,299149,59868.26200000,3820.28618702,0,2018-04-18
108,1524096000000,0.064427,0.068888,0.06394,0.06867,166176.247,1524182399999,10983.54919703,361941,81962.74500000,5420.93759555,0,2018-04-19
109,1524182400000,0.068669,0.071277,0.06749,0.069656,179540.778,1524268799999,12430.67402064,348066,88971.96100000,6160.66473253,0,2018-04-20
110,1524268800000,0.069581,0.069784,0.065328,0.067908,146061.999,1524355199999,10000.20592963,307626,71642.24300000,4907.19821871,0,2018-04-21
111,1524355200000,0.067836,0.072665,0.065618,0.070652,147845.855,1524441599999,10351.73505407,335773,74476.07400000,5219.26521962,0,2018-04-22
112,1524441600000,0.070652,0.072665,0.07054,0.072054,125512.203,1524527999999,9015.90373487,263387,64014.19500000,4599.91633867,0,2018-04-23
113,1524528000000,0.072054,0.075759,0.071652,0.072884,171553.063,1524614399999,12696.10201099,375523,84426.18800000,6250.09137825,0,2018-04-24
114,1524614400000,0.072891,0.072972,0.066688,0.069575,221923.268,1524700799999,15468.79071812,463680,112271.92400000,7830.67432266,0,2018-04-25
115,1524700800000,0.069578,0.072,0.068851,0.071351,156534.544,1524787199999,11107.54024351,342527,77739.40900000,5518.33909718,0,2018-04-26
116,1524787200000,0.0714,0.073557,0.070679,0.072081,135904.827,1524873599999,9814.65212974,291988,67691.21800000,4890.42212771,0,2018-04-27
117,1524873600000,0.072143,0.073865,0.071992,0.073167,129817.207,1524959999999,9504.45958445,283319,66502.33300000,4869.91553683,0,2018-04-28
118,1524960000000,0.073169,0.073601,0.072299,0.073316,146843.949,1525046399999,10736.81034779,347613,73093.04700000,5346.07538980,0,2018-04-29
119,1525046400000,0.073316,0.075118,0.07212,0.072536,162921.554,1525132799999,11974.59853109,365826,82280.28900000,6048.62727506,0,2018-04-30
120,1525132800000,0.072536,0.074628,0.070492,0.0741,149553.893,1525219199999,10923.49087351,341782,76662.90700000,5602.99532713,0,2018-05-01
121,1525219200000,0.0741,0.07522,0.073884,0.074459,131992.843,1525305599999,9833.02838194,303015,70969.96800000,5289.79594312,0,2018-05-02
122,1525305600000,0.074459,0.080997,0.074369,0.079958,261509.491,1525391999999,20520.30967864,583550,129414.57400000,10165.78080648,0,2018-05-03
123,1525392000000,0.08,0.083189,0.079065,0.08086,199115.127,1525478399999,16158.31458950,387208,98996.07000000,8031.86526748,0,2018-05-04
124,1525478400000,0.080957,0.08333,0.080684,0.083081,134390.575,1525564799999,11062.60774429,290342,72679.42300000,5984.27583215,0,2018-05-05
125,1525564800000,0.08316,0.084669,0.08,0.0822,131743.963,1525651199999,10843.07895265,296676,66339.85300000,5463.69353444,0,2018-05-06
126,1525651200000,0.0822,0.0827,0.07595,0.0804,204147.619,1525737599999,16116.69719877,402722,97181.74700000,7677.71916242,0,2018-05-07
127,1525737600000,0.080454,0.082145,0.07905,0.081628,153036.754,1525823999999,12361.10312540,324358,77889.48300000,6293.15581792,0,2018-05-08
128,1525824000000,0.081543,0.08176,0.07915,0.080747,147032.645,1525910399999,11821.03733042,270930,76639.57600000,6165.02785232,0,2018-05-09
129,1525910400000,0.080747,0.0821,0.080161,0.080199,149418.733,1525996799999,12149.87084600,324473,76997.63700000,6263.83885819,0,2018-05-10
130,1525996800000,0.080231,0.08225,0.0783,0.080565,175367.973,1526083199999,14031.36225052,384873,84858.65400000,6796.08123307,0,2018-05-11
131,1526083200000,0.080565,0.0812,0.077519,0.080768,140098.378,1526169599999,11125.21571233,307418,70001.88400000,5564.54041622,0,2018-05-12
132,1526169600000,0.080848,0.085433,0.079994,0.084004,133165.623,1526255999999,11027.81617360,276640,71359.20300000,5911.06286957,0,2018-05-13
133,1526256000000,0.084004,0.0848,0.0825,0.083995,140875.674,1526342399999,11795.20469182,316513,71576.84300000,5994.83052381,0,2018-05-14
134,1526342400000,0.083995,0.084958,0.082409,0.083255,119657.839,1526428799999,10021.47935431,264270,62144.39200000,5205.95162088,0,2018-05-15
135,1526428800000,0.083317,0.084731,0.082447,0.084699,107701.025,1526515199999,9032.99211784,218554,56087.36700000,4704.72031314,0,2018-05-16
136,1526515200000,0.084699,0.0854,0.0827,0.082968,93411.684,1526601599999,7889.55188339,148296,51158.23100000,4322.56605161,0,2018-05-17
137,1526601600000,0.082967,0.08435,0.0827,0.084091,104327.594,1526687999999,8739.88398965,208344,54876.44500000,4597.82384117,0,2018-05-18
138,1526688000000,0.084177,0.085743,0.083253,0.084682,87917.702,1526774399999,7428.56243569,183893,48375.67800000,4089.40763959,0,2018-05-19
139,1526774400000,0.08468,0.085901,0.083848,0.083917,88347.757,1526860799999,7509.28136303,183636,45658.13400000,3883.11410996,0,2018-05-20
140,1526860800000,0.083917,0.084386,0.082409,0.083142,87568.365,1526947199999,7314.41955540,187518,48977.27800000,4091.66741821,0,2018-05-21
141,1526947200000,0.083142,0.084,0.080021,0.080422,115585.029,1527033599999,9531.95415801,217560,62247.55100000,5135.18394238,0,2018-05-22
142,1527033600000,0.080422,0.08107,0.075765,0.077046,162034.832,1527119999999,12737.10642071,301207,81234.36800000,6389.43695965,0,2018-05-23
143,1527120000000,0.076963,0.0795,0.0753,0.079404,137941.344,1527206399999,10727.20310152,255432,71966.53600000,5599.20733931,0,2018-05-24
144,1527206400000,0.079457,0.080914,0.077318,0.078514,124820.207,1527292799999,9920.40581071,195760,67651.58400000,5375.77941986,0,2018-05-25
145,1527292800000,0.078586,0.080261,0.07782,0.079959,90706.924,1527379199999,7212.05992008,137346,50132.35800000,3987.69876973,0,2018-05-26
146,1527379200000,0.07992,0.080388,0.07658,0.077714,97781.702,1527465599999,7672.83147807,150273,55291.87500000,4340.73356320,0,2018-05-27
147,1527465600000,0.077768,0.0779,0.0715,0.07214,145016.966,1527551999999,10756.72229489,209360,76683.57300000,5686.04803951,0,2018-05-28
148,1527552000000,0.072078,0.076492,0.072069,0.075935,128010.584,1527638399999,9521.09689727,163638,67009.02100000,4986.22622934,0,2018-05-29
149,1527638400000,0.075879,0.0775,0.074195,0.075587,123347.701,1527724799999,9327.51833561,147668,69284.22300000,5240.77114283,0,2018-05-30
150,1527724800000,0.075578,0.07744,0.075281,0.077218,118055.094,1527811199999,9008.90723515,181499,66507.04600000,5075.30054510,0,2018-05-31
151,1527811200000,0.077218,0.07775,0.075917,0.07698,122731.661,1527897599999,9450.65267522,197445,69725.04600000,5369.62885392,0,2018-06-01
152,1527897600000,0.07698,0.078121,0.07651,0.07735,113457.714,1527983999999,8782.06199784,187130,61393.07300000,4752.38585098,0,2018-06-02
153,1527984000000,0.077375,0.080857,0.07735,0.080234,109639.476,1528070399999,8706.73747228,183772,62278.14600000,4946.05693084,0,2018-06-03
154,1528070400000,0.080299,0.080799,0.077735,0.078925,120832.454,1528156799999,9586.08170339,197020,66785.81400000,5298.32684318,0,2018-06-04
155,1528156800000,0.079001,0.0805,0.077695,0.079898,120506.52,1528243199999,9561.85332734,199005,61769.39100000,4903.97228760,0,2018-06-05
156,1528243200000,0.079898,0.0801,0.079001,0.079235,109281.535,1528329599999,8690.18783115,183982,61207.14300000,4868.13791130,0,2018-06-06
157,1528329600000,0.079232,0.0797,0.07823,0.078698,107771.151,1528415999999,8516.52026966,172535,60738.93600000,4800.87161097,0,2018-06-07
158,1528416000000,0.078696,0.079289,0.077991,0.078751,99569.817,1528502399999,7848.88200187,159854,57182.73800000,4508.60261811,0,2018-06-08
159,1528502400000,0.078771,0.0795,0.0777,0.079108,84598.599,1528588799999,6685.45855127,125087,49115.38200000,3882.03605118,0,2018-06-09
160,1528588800000,0.079108,0.0795,0.0755,0.07754,129509.836,1528675199999,10114.09238199,244449,66114.86200000,5165.63295731,0,2018-06-10
161,1528675200000,0.077482,0.07895,0.075,0.077297,111567.055,1528761599999,8675.57569038,209520,60992.47800000,4745.62102655,0,2018-06-11
162,1528761600000,0.077298,0.078399,0.074409,0.075564,124559.809,1528847999999,9580.58835030,221989,70438.74200000,5421.70174953,0,2018-06-12
163,1528848000000,0.075564,0.07639,0.07225,0.07558,133361.932,1528934399999,9905.79752750,237309,68672.94300000,5101.72103533,0,2018-06-13
164,1528934400000,0.07558,0.079096,0.072705,0.078267,150760.023,1529020799999,11441.91533487,237538,79890.36300000,6055.21125747,0,2018-06-14
165,1529020800000,0.078281,0.078456,0.074631,0.076348,112289.93,1529107199999,8594.99857272,167574,59534.16200000,4555.28106802,0,2018-06-15
166,1529107200000,0.076349,0.0775,0.07588,0.076593,76768.237,1529193599999,5894.01713429,109948,44207.29600000,3394.58361639,0,2018-06-16
167,1529193600000,0.076593,0.077567,0.07646,0.077072,72138.857,1529279999999,5550.46678294,103372,41735.60100000,3211.40987673,0,2018-06-17
168,1529280000000,0.07706,0.077684,0.07635,0.077185,86016.675,1529366399999,6616.20592676,147146,49139.54900000,3780.64967557,0,2018-06-18
169,1529366400000,0.077184,0.080173,0.076925,0.079811,101295.715,1529452799999,7968.10949857,175540,55327.78400000,4353.68248937,0,2018-06-19
170,1529452800000,0.079854,0.079927,0.078476,0.079353,90643.099,1529539199999,7178.68433514,141979,47534.16600000,3765.14418173,0,2018-06-20
171,1529539200000,0.079361,0.080394,0.077853,0.078334,102010.733,1529625599999,8070.64088052,159343,56988.82100000,4510.01709941,0,2018-06-21
172,1529625600000,0.078334,0.078375,0.075078,0.076419,122205.145,1529711999999,9387.95059995,218793,66827.67200000,5136.30936906,0,2018-06-22
173,1529712000000,0.076469,0.077515,0.075636,0.076946,83692.768,1529798399999,6429.74698514,132117,48356.67400000,3715.41646068,0,2018-06-23
174,1529798400000,0.076947,0.077222,0.0727,0.074027,122854.452,1529884799999,9193.53217560,201220,63283.19400000,4736.81488443,0,2018-06-24
175,1529884800000,0.074028,0.075563,0.0728,0.073401,102442.288,1529971199999,7562.72136637,156032,57805.34700000,4267.46655551,0,2018-06-25
176,1529971200000,0.07346,0.073682,0.070702,0.070826,62548.392,1530057599999,4497.88595909,91645,33288.84300000,2393.42083426,0,2018-06-26
177,1530057600000,0.070826,0.072166,0.069956,0.071957,102713.029,1530143999999,7296.66057530,111296,50341.39100000,3576.61239423,0,2018-06-27
178,1530144000000,0.07194,0.072189,0.070652,0.071832,94656.26,1530230399999,6757.76636281,128940,51114.63100000,3649.34471581,0,2018-06-28
179,1530230400000,0.071832,0.072084,0.0691,0.070112,113758.357,1530316799999,8006.61000639,148534,61157.45600000,4305.97829175,0,2018-06-29
180,1530316800000,0.070111,0.07171,0.069935,0.071058,116930.885,1530403199999,8260.64179341,153365,58653.38700000,4144.51237556,0,2018-06-30
181,1530403200000,0.071058,0.071536,0.070562,0.071152,89236.209,1530489599999,6342.95996345,134088,47919.97100000,3406.84902989,0,2018-07-01
182,1530489600000,0.071199,0.072469,0.070612,0.071989,117288.426,1530575999999,8362.83168010,210239,61135.70300000,4359.74210826,0,2018-07-02
183,1530576000000,0.071939,0.072889,0.070629,0.070873,139666.675,1530662399999,9985.66370219,233578,71826.43600000,5136.87087119,0,2018-07-03
184,1530662400000,0.070939,0.072085,0.070577,0.070923,77794.844,1530748799999,5533.22748968,112595,41370.43400000,2943.90818431,0,2018-07-04
185,1530748800000,0.070989,0.0719,0.070698,0.071614,120942.175,1530835199999,8634.10027887,171763,69667.78000000,4974.42769391,0,2018-07-05
186,1530835200000,0.071652,0.071939,0.070008,0.071192,116303.532,1530921599999,8280.93485688,169975,62095.93100000,4422.18526984,0,2018-07-06
187,1530921600000,0.071188,0.0719,0.070145,0.071897,81076.294,1531007999999,5770.73677277,107393,44920.00400000,3197.62735452,0,2018-07-07
188,1531008000000,0.071896,0.073104,0.071649,0.072534,77262.721,1531094399999,5586.03875545,122304,42214.73500000,3051.98528941,0,2018-07-08
189,1531094400000,0.072555,0.072796,0.070579,0.070795,90561.613,1531180799999,6482.85068771,120746,48476.95900000,3469.66295847,0,2018-07-09
190,1531180800000,0.070795,0.070882,0.06753,0.068648,123345.359,1531267199999,8524.14086951,163681,62805.65800000,4340.96410361,0,2018-07-10
191,1531267200000,0.06865,0.069946,0.067558,0.069747,89644.933,1531353599999,6174.30371398,134973,49007.68400000,3375.95597964,0,2018-07-11
192,1531353600000,0.069747,0.070258,0.06854,0.069004,83226.581,1531439999999,5788.89198874,115910,46601.99200000,3241.27732221,0,2018-07-12
